5.6219	279.2737	0.000909	11	1.0	0.0
3.9484	282.4299	-596.228835	5	0.621349889416	0.378650110584
6.1076	278.7616	-594.917089	14	0.600099947757	0.399900052243
6.1889	278.4666	-594.804876	14	1.0	0.154366957077
5.9354	278.4904	-594.732662	14	1.0	0.387059135428
6.1223	278.4897	-594.732602	14	1.0	0.0
5.6081	278.3759	-594.176694	14	0.358048403639	0.641951596361
6.1475	278.4523	-593.908577	14	1.0	0.289516191423
6.0278	278.4914	-593.802518	14	1.0	0.16261722227
10.2704	283.2237	-592.545985	-1	0.0	0.267286107336
10.7943	283.3361	-592.545668	-1	0.0	0.297024417184
10.2759	283.2294	-592.494899	-1	0.0	0.264347354521
5.51	278.5675	-588.699531	14	0.690997432773	0.309002567227
5.7825	278.6748	-588.699435	14	1.0	0.00258047557378
5.7159	278.6433	-588.555789	14	1.0	0.0
6.0496	278.6513	-587.978455	14	1.0	0.381945622557
6.979	278.0262	-585.810147	-1	0.0	0.0177969261227
6.9525	278.1541	-585.751899	25	0.888273155611	0.111726844389
7.057	278.1918	-585.694783	25	0.923727865817	0.0762721341835
6.9308	278.193	-585.643596	25	0.798929295773	0.201070704227
7.1077	278.1729	-585.643515	25	1.0	0.0
7.015	278.2338	-585.492737	25	0.756179333478	0.243820666522
7.11	278.1494	-585.2198	25	1.0	0.0
7.2892	277.3741	-583.58311	-1	0.0	0.323296541299
7.7327	277.4915	-583.5829	15	1.0	0.148240206444
7.872	277.5155	-583.465532	15	0.812007366651	0.187992633349
4.6739	280.2295	-578.481034	-1	0.0	0.174224582297
5.1889	280.382	-578.480858	18	1.0	0.0
5.4139	280.3499	-578.447004	18	1.0	0.0
9.8744	283.8078	-568.386806	10	1.0	0.0
7.4319	277.7218	-565.024906	15	1.0	0.0
7.3254	277.6497	-565.006579	15	1.0	0.0254332839312
7.3818	277.7041	-564.954585	15	1.0	0.0
5.7559	278.69	-560.456513	14	1.0	0.036868443398
5.9302	278.6471	-560.39827	14	1.0	0.290887604945
5.8532	278.6522	-560.33501	14	1.0	0.0733368352488
5.6867	278.7006	-560.26586	14	1.0	0.0
5.5863	278.7074	-559.922131	14	1.0	0.300824485733
5.7285	278.4791	-558.981005	14	0.551429660248	0.448570339752
9.5951	284.1413	-558.931405	6	0.110495329015	0.889504670985
9.4261	284.1671	-558.865243	6	0.110495329015	0.889504670985
5.9481	278.6063	-558.84967	14	1.0	0.271335680088
7.4362	278.3018	-555.016665	24	0.971183182275	0.0288168177251
7.4899	278.3133	-555.016627	24	0.683847041851	0.316152958149
9.5294	283.6616	-553.692574	7	0.570912668231	0.429087331769
9.3571	283.5672	-553.600712	7	1.0	0.0
4.0111	281.5892	-546.89969	-1	0.0	0.14160975502
5.5706	279.3189	-529.187433	11	0.935770110639	0.0642298893609
7.3974	278.1755	-516.190487	24	0.556929824179	0.443070175821
7.4681	278.2446	-516.147787	24	1.0	0.0
7.4645	278.2484	-516.106303	24	1.0	0.0
7.429	278.2243	-516.007411	24	0.952412967641	0.0475870323592
6.1092	278.4758	-514.275808	14	1.0	0.0276280389373
5.8938	278.5111	-514.268171	14	1.0	0.380969836982
6.1879	278.4783	-514.268079	14	1.0	0.34572671657
5.9203	278.5103	-514.139712	14	1.0	0.0
5.6807	278.7389	-513.685576	14	1.0	0.161300214205
5.714	278.6545	-513.623316	14	1.0	0.0
5.7328	278.6509	-513.426434	14	1.0	0.0
5.5078	278.5998	-513.37447	14	0.880269073182	0.119730926818
5.6732	278.6213	-512.84022	14	1.0	0.016634596877
3.8085	282.4808	-511.899931	5	0.746380561675	0.253619438325
4.0338	282.5265	-511.899885	5	1.0	0.0
6.1469	280.1066	-507.367055	19	1.0	0.441735375988
9.3636	283.5815	-507.323495	7	1.0	0.0
6.3602	285.13	-498.700881	2	0.463257093753	0.536742906247
3.0551	281.8722	-494.967361	-1	0.0	0.234688592755
7.6441	277.6836	-494.028852	15	1.0	0.0
7.1259	278.0733	-484.486964	23	0.891365814011	0.108634185989
6.9892	278.0055	-484.415976	-1	0.0	0.0449382037612
7.2637	278.0629	-484.415846	-1	0.0	0.00114609534467
