9.335	283.3587	-2e-06	26	1.0	0.0
3.1916	286.9512	-596.814749	15	0.742883075879	0.257116924121
7.7715	276.8393	-596.751128	-1	0.0	0.0860714412679
3.0851	287.0713	-596.490944	15	1.0	0.0
2.9697	287.0084	-596.457481	15	1.0	0.356019722003
3.0759	287.0876	-596.315736	15	1.0	0.0
9.3515	283.3487	-595.196885	26	1.0	0.0
4.7283	280.8641	-590.847164	21	1.0	0.0
5.508	277.8344	-586.749487	24	1.0	0.0
5.5485	277.8282	-586.716251	24	1.0	0.0
3.5931	287.7595	-585.221487	14	1.0	0.0
7.207	292.4908	-585.176358	-1	0.0	0.135904895456
11.5003	284.7684	-582.577068	20	0.87637237765	0.12362762235
8.7562	284.1066	-581.821871	13	1.0	0.636413382518
9.3634	283.5577	-581.777176	-1	0.0	0.00514935067118
9.3413	283.5565	-581.691256	-1	0.0	0.263145087696
9.3931	283.6067	-581.59083	37	1.0	0.0
7.7802	277.6087	-581.218664	33	1.0	0.0
8.9352	276.3093	-579.22124	-1	0.0	0.418975225455
9.4752	283.6565	-578.832918	31	1.0	0.0
3.3526	287.2228	-569.270314	15	1.0	0.0462388775824
3.3429	287.3021	-569.224122	15	1.0	0.171956859874
3.3542	287.2205	-569.152605	15	1.0	0.0462388775824
9.3689	283.5768	-568.620433	37	0.881433777026	0.118566222974
10.3294	287.5894	-568.175635	5	1.0	0.0
6.6622	277.6055	-565.456072	34	1.0	0.0
9.5275	283.8857	-564.999907	12	0.507452045555	0.492547954445
9.563	283.9462	-564.939789	12	0.698900096348	0.301099903652
6.8745	277.4642	-564.391569	35	0.455892130867	0.544107869133
11.6402	281.9185	-563.182442	-1	0.0	0.102908256874
4.5109	281.6149	-560.798968	28	0.516748417914	0.483251582086
9.526	283.5747	-560.762635	40	1.0	0.0
9.5313	283.578	-560.504202	40	1.0	0.0
10.7689	284.5003	-559.988654	16	0.946304027628	0.0536959723719
19.2664	284.8997	-558.318035	1	1.0	0.0
8.6561	284.2248	-552.754445	13	1.0	0.610790571026
9.493	283.6635	-548.303067	31	0.984646158084	0.0153538419161
9.4731	283.6892	-548.199449	31	1.0	0.0
3.0175	287.1202	-546.680841	15	1.0	0.0
10.495	282.7378	-544.797202	6	0.0677010379098	0.93229896209
9.2931	283.4387	-541.704732	-1	0.0	0.137021592523
7.4976	277.8776	-533.928973	32	1.0	0.0
6.9413	277.4552	-532.547429	35	0.570371216138	0.429628783862
19.7188	284.5994	-529.756798	1	0.403166232499	0.596833767501
11.5005	284.7625	-528.73269	20	1.0	0.0
3.1183	281.8695	-523.878394	22	0.730413408669	0.269586591331
3.2675	282.2081	-523.839061	22	1.0	0.0
3.1334	281.9197	-523.838988	22	0.730413408669	0.269586591331
4.435	282.1909	-519.931808	25	1.0	0.28029128885
4.4237	282.1682	-519.835302	25	1.0	0.241098703865
9.4007	283.609	-515.28819	37	1.0	0.0
4.5303	281.7073	-515.256789	29	0.585537757424	0.414462242576
9.5793	283.5577	-513.786309	40	1.0	0.0
19.4517	279.2275	-511.898816	3	1.0	0.0
19.4222	279.2481	-511.706523	3	0.964061727711	0.0359382722894
10.5006	287.5923	-510.996331	5	1.0	0.0238819904028
10.3549	287.5899	-510.953706	5	1.0	0.0
10.3511	287.5711	-510.900238	5	1.0	0.0
10.3322	287.5559	-510.717429	5	1.0	0.103757223526
3.9411	283.1697	-509.888023	18	1.0	0.0
4.5265	282.0376	-508.704466	25	1.0	0.348819030399
9.188	283.4153	-508.512109	17	1.0	0.0
4.5157	282.0581	-508.227623	25	1.0	0.348819030399
11.3431	284.231	-505.990724	19	0.800181620751	0.199818379249
11.2959	284.2079	-505.946942	19	0.301547159647	0.698452840353
9.261	284.3108	-505.249946	11	0.812144985372	0.187855014628
8.9282	276.2466	-499.479683	-1	0.0	0.447430630135
3.4098	287.2298	-495.554287	15	1.0	0.0462388775824
3.4372	287.1572	-495.50004	15	1.0	0.0
3.5321	287.1438	-495.013262	15	1.0	0.0535239091507
9.5067	283.561	-493.523614	40	1.0	0.0
4.4477	282.2928	-489.47059	25	1.0	0.0
4.4459	282.2861	-489.364669	25	1.0	0.0
11.3833	284.369	-486.960238	19	0.259120902557	0.740879097443
11.3672	284.3836	-486.871105	19	0.206092682001	0.793907317999
9.3565	283.5934	-485.952448	37	0.881433777026	0.118566222974
9.8121	283.4548	-481.879693	-1	0.0	0.195889287412
4.3169	282.3821	-481.660382	25	0.57240344796	0.42759655204
4.3175	282.3794	-481.593968	25	0.588714205317	0.411285794683
7.6947	278.3421	-479.280008	-1	0.0	0.221696364686
9.804	289.0875	-477.267143	4	0.881816325447	0.118183674553
3.8429	284.9342	-472.677725	-1	0.0	0.375862509555
6.5467	277.5849	-470.243136	34	0.429225331139	0.570774668861
8.8049	284.1141	-470.111615	13	1.0	0.5372387805
8.8091	284.1105	-470.003667	13	1.0	0.50948612391
11.9807	285.2986	-469.855496	10	1.0	0.0
8.8337	284.1175	-469.790892	13	1.0	0.46518169986
6.7909	276.5172	-468.652315	27	1.0	0.0
9.5004	283.5289	-468.083995	-1	0.0	0.0147634673708
9.4218	283.645	-468.071446	31	0.880184203828	0.119815796172
9.4309	283.6516	-467.857582	31	1.0	0.0
4.4893	282.0911	-463.0679	25	1.0	0.0
4.4927	282.1383	-462.666074	25	1.0	0.108506238932
10.9798	283.7968	-461.642112	-1	0.0	0.341615048616
4.2976	282.8479	-460.909983	18	0.560284692295	0.439715307705
4.6207	280.9768	-459.631233	21	0.960764281022	0.039235718978
8.8838	284.0966	-458.189708	13	1.0	0.563638888158
8.8769	284.1356	-458.153609	13	1.0	0.59851131703
8.8717	284.1042	-458.088872	13	1.0	0.456045549888
8.9221	284.1495	-458.038264	13	1.0	0.571333646406
9.7962	288.8633	-456.081559	4	0.216732745911	0.783267254089
4.4976	281.7005	-455.767441	29	0.922852477027	0.0771475229728
7.5063	277.0058	-455.157938	-1	0.0	0.238120267579
10.3728	287.5705	-451.056771	5	1.0	0.0
10.3896	287.5762	-450.91142	5	1.0	0.0
6.4657	277.0618	-449.879881	30	0.595651931643	0.404348068357
17.7565	281.4371	-446.812898	3	0.0434567263982	0.956543273602
8.8865	284.1204	-445.405836	13	1.0	0.391613438046
3.2805	282.0821	-443.447313	22	1.0	0.0
9.5567	283.5436	-442.476958	40	1.0	0.0
11.5735	284.6991	-439.449625	20	0.218146860289	0.781853139711
17.7847	290.049	-438.501399	0	1.0	0.0
19.4696	279.2197	-438.127447	3	1.0	0.0
10.4774	282.5394	-436.603209	6	0.31288675419	0.68711324581
10.4783	282.6229	-436.59476	6	0.251925360694	0.748074639306
10.5151	282.6269	-436.493908	6	0.323292165241	0.676707834759
10.4282	287.5511	-434.465189	5	1.0	0.275961486861
4.4383	282.2871	-433.715765	25	1.0	0.0
8.6805	284.1951	-432.69069	13	1.0	0.0
9.5117	283.5636	-431.707202	40	1.0	0.0
3.6163	287.6794	-429.673329	14	1.0	0.0
7.4748	277.9187	-425.882054	32	1.0	0.0
7.6433	277.8172	-425.881983	32	0.724443698435	0.275556301565
7.4645	277.9096	-425.85386	32	1.0	0.0
7.4902	277.9095	-425.831918	32	1.0	0.0
10.183	287.576	-416.113393	5	0.785058348976	0.214941651024
10.253	287.5925	-416.043999	5	1.0	0.385742479883
9.4627	283.7368	-413.867459	-1	0.0	0.101539194911
11.2319	282.18	-412.690466	7	1.0	0.0
8.7646	274.6164	-404.825796	-1	0.0	0.343740655971
5.486	277.7708	-404.262282	24	1.0	0.0
19.2811	285.0564	-402.845377	1	1.0	0.0
6.7185	277.6712	-400.776143	34	0.476083993727	0.523916006273
10.9908	283.8584	-400.561479	-1	0.0	0.26023724383
8.6809	284.2016	-397.572203	13	1.0	0.0
8.6716	284.2702	-397.189708	13	1.0	0.517700815164
11.3761	284.2955	-395.561492	19	1.0	0.0
6.9864	291.7631	-395.368354	-1	0.0	0.290760734236
4.6439	280.6686	-393.952801	21	0.60074191677	0.39925808323
19.0107	280.3076	-393.481644	3	0.0502854179	0.9497145821
9.535	283.5894	-393.430507	40	1.0	0.0
9.5227	283.5811	-393.223486	40	1.0	0.0
4.4722	282.3103	-392.462064	25	1.0	0.0
3.9611	282.9972	-390.243386	18	1.0	0.0
10.7368	284.4763	-388.331608	16	1.0	0.0
10.7487	284.2089	-387.764473	-1	0.0	0.102096235684
10.7952	284.3046	-387.663982	16	1.0	0.0
7.0008	277.4684	-386.737215	35	1.0	0.0
11.4829	284.7317	-385.024771	20	0.471969192062	0.528030807938
11.5	284.7864	-384.962337	20	0.384334159464	0.615665840536
9.2391	284.3349	-382.000798	11	0.523137406868	0.476862593132
9.2633	284.3122	-381.958883	11	0.82347783293	0.17652216707
9.2318	284.227	-381.877738	11	0.693173137836	0.306826862164
9.2667	284.2848	-381.797201	11	0.812144985372	0.187855014628
9.2741	284.2932	-381.632933	11	1.0	0.0336173408247
7.2162	278.8744	-381.617995	-1	0.0	0.203686124173
6.7707	277.4847	-381.542382	35	0.455892130867	0.544107869133
6.7359	277.4704	-381.53611	35	0.402563289009	0.597436710991
9.2601	284.2945	-381.485029	11	1.0	0.0336173408247
19.4573	279.2376	-377.82324	3	1.0	0.0
9.5863	283.5948	-371.638957	-1	0.0	0.150286126884
10.5072	282.5602	-371.154813	6	0.78130836841	0.21869163159
10.4222	282.6039	-371.104193	6	0.162118624764	0.837881375236
10.5256	282.6016	-370.975656	6	0.374160776074	0.625839223926
10.4863	282.6325	-370.803816	6	0.227151637528	0.772848362472
9.4876	283.6217	-370.395841	-1	0.0	0.0827596938009
4.5265	282.0462	-364.956664	25	1.0	0.396600833857
8.8459	284.1172	-362.759081	13	1.0	0.47309949814
6.824	276.5313	-359.318483	27	1.0	0.0
11.4722	284.7324	-358.878654	20	0.412368298135	0.587631701865
11.5127	284.7804	-358.810221	20	0.584215686	0.415784314
3.4715	282.2292	-351.713617	22	1.0	0.0
3.2545	282.049	-349.852251	22	0.794290442904	0.205709557096
3.2603	282.0579	-349.762506	22	0.854732313743	0.145267686257
10.4919	287.5008	-347.368068	5	0.908281743558	0.0917182564422
9.3992	283.9982	-344.446586	12	0.859358345233	0.140641654767
3.517	287.2017	-339.503131	15	1.0	0.0462388775824
17.7456	289.9893	-338.927569	0	1.0	0.0
8.6947	284.1898	-331.729857	13	1.0	0.284673148687
11.314	284.2507	-330.388672	19	0.640736126784	0.359263873216
11.3667	284.3298	-330.015623	19	0.479744698157	0.520255301843
6.9985	277.453	-329.25373	35	0.90403590241	0.0959640975897
10.7832	284.5378	-322.58419	-1	0.0	0.0613182454392
10.7992	284.5302	-322.474163	-1	0.0	0.0041217595523
10.7675	284.341	-322.349677	16	1.0	0.0
11.4927	284.7359	-321.846308	20	0.518413982006	0.481586017994
11.4974	284.7576	-321.803626	20	1.0	0.0
9.4568	283.6423	-320.049556	31	1.0	0.0
9.449	283.6873	-319.325544	31	0.961185918467	0.038814081533
