3.0843	75.2451	-6.7e-05	-1	0.0	0.658801221275
3.1996	74.961	-598.989136	9	1.0	0.534620762689
3.3688	71.4083	-591.798831	1	0.607035857229	0.392964142771
3.1767	74.9973	-586.61546	9	1.0	0.275737208021
3.0773	74.4708	-585.240185	4	0.649951126879	0.350048873121
3.6632	72.9183	-581.072365	-1	0.0	0.41711173122
3.7658	73.0449	-581.072334	-1	0.0	0.283412602176
3.2213	74.9818	-567.717806	9	1.0	0.0640481881566
3.1573	75.0136	-566.691579	9	1.0	0.275737208021
2.9109	74.8698	-566.389606	-1	0.0	0.292452433896
5.2626	84.8976	-550.021111	7	1.0	0.0
5.3069	84.9395	-549.958678	7	0.486248419926	0.513751580074
5.3017	84.8995	-549.06778	7	0.553836482689	0.446163517311
3.1892	75.0134	-544.761867	9	1.0	0.0
3.1936	74.9387	-544.668272	9	1.0	0.217820776121
3.1186	74.8017	-541.277583	9	1.0	0.12770134959
3.1643	75.0293	-541.277539	9	0.976682383541	0.0233176164591
3.163	74.6914	-541.130665	8	1.0	0.0
3.1471	74.8266	-540.982893	9	1.0	0.303944186127
5.5013	85.0338	-538.384179	6	0.950554927388	0.0494450726122
4.2892	73.1861	-537.6311	3	1.0	0.0
4.1148	73.3427	-531.622731	-1	0.0	0.134233056613
4.2473	73.6573	-528.081237	2	1.0	0.0
3.2156	74.9164	-518.303506	9	1.0	0.0682724876529
3.2821	71.4848	-517.6145	1	0.420704228774	0.579295771226
3.1312	78.3081	-516.809709	0	0.719530165059	0.280469834941
3.1181	75.325	-516.371363	-1	0.0	0.614716817572
5.3325	84.9662	-508.870691	7	0.426714401689	0.573285598311
5.2317	84.9459	-508.803948	7	0.772815087993	0.227184912007
5.2441	84.8797	-508.752045	7	1.0	0.0
5.2436	84.9858	-508.665912	7	0.577163695193	0.422836304807
5.2604	85.0024	-508.454766	7	0.357504867946	0.642495132054
3.3638	71.3877	-498.151949	1	0.586690163338	0.413309836662
3.0226	74.4893	-497.011898	4	1.0	0.0
3.078	74.7796	-488.573119	9	1.0	0.00113674282486
2.9847	74.486	-478.715615	4	1.0	0.0
3.0112	74.613	-478.715592	5	0.871133861682	0.128866138318
3.0685	74.6646	-478.223782	5	0.477605085716	0.522394914284
4.2888	73.1508	-467.428925	3	0.554214970038	0.445785029962
3.1371	74.7816	-460.92007	9	1.0	0.128595340785
3.144	74.7048	-460.875279	8	1.0	0.0
3.0997	74.8118	-460.875268	9	1.0	0.12770134959
3.1476	74.8444	-460.630272	9	1.0	0.0
3.1358	74.7834	-460.45031	9	1.0	0.106352242033
5.2496	84.9651	-459.171835	7	0.577163695193	0.422836304807
5.4578	84.943	-459.171772	7	0.271565267569	0.728434732431
5.4441	84.8916	-459.037385	-1	0.0	0.0659835938439
5.0715	84.8765	-445.518902	-1	0.0	0.0566273147613
5.2233	84.9055	-445.518805	7	0.899230847566	0.100769152434
5.258	84.8274	-445.461321	7	0.284683114609	0.715316885391
5.2412	84.9065	-445.39981	7	1.0	0.0
4.1641	73.4873	-444.74426	2	1.0	0.00524999961315
5.2216	84.8663	-444.482113	7	0.695079011098	0.304920988902
3.1341	78.2289	-439.773547	0	1.0	0.0
5.5611	85.1053	-436.086268	6	0.887508293413	0.112491706587
5.2618	84.4583	-429.821682	-1	0.0	0.801376931963
5.2764	84.6541	-429.730286	-1	0.0	0.567788144208
4.3363	73.2415	-413.85016	3	0.559277855678	0.440722144322
3.2176	75.064	-408.183173	-1	0.0	0.0619709302388
4.2197	73.5894	-407.665627	2	1.0	0.0
4.3365	74.1043	-407.506328	-1	0.0	0.716221306221
4.2317	73.6976	-407.461274	2	1.0	0.0
